id;id_entidad;estudio_id;convenio;aut_fisica;au_audio;vom;vaut;copago;cod_aut;observaciones;
136;21;83;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA DE GLANDULA TIROIDES VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'83', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA DE GLANDULA TIROIDES VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
137;21;85;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA DE MAMA CON AGUJA TRU -CUT);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'85', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA DE MAMA CON AGUJA TRU -CUT)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
138;21;86;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA DE MAMA POR ESTEREOTAXIA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'86', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA DE MAMA POR ESTEREOTAXIA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
139;21;451;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);No esta pactado por el plan banco de la republica;Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'451', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', 'No esta pactado por el plan banco de la republica', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
140;21;90;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);No esta pactada por el plan banco de la republica;Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'90', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', 'No esta pactada por el plan banco de la republica', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
141;21;92;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA DE PROSTATA POR FUSION);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'92', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA DE PROSTATA POR FUSION)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
142;21;93;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA DE RI¥ON VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'93', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA DE RI¥ON VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
143;21;96;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA PERCUTANEA DE PULMON);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'96', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA PERCUTANEA DE PULMON)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
144;21;97;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(BIOPSIA POR PUNCION CON AGUJA FINA DE MAMA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'97', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(BIOPSIA POR PUNCION CON AGUJA FINA DE MAMA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
145;21;104;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(COLANGIOGRAFIA POR RM CONTRASTADA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'104', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(COLANGIOGRAFIA POR RM CONTRASTADA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
146;21;114;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(DRENAJE DE COLECCION DE LA PARED ABDOMINAL VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'114', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(DRENAJE DE COLECCION DE LA PARED ABDOMINAL VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
147;21;116;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(DRENAJE DE COLECCION EXTRAPERITONEAL VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'116', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(DRENAJE DE COLECCION EXTRAPERITONEAL VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
148;21;116;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(DRENAJE DE COLECCION RETROPERITONEAL VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'116', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(DRENAJE DE COLECCION RETROPERITONEAL VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
149;21;118;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(DRENAJE DE LESION HEPATICA VIA PERCUTANEA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'118', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(DRENAJE DE LESION HEPATICA VIA PERCUTANEA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
150;21;450;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(DRENAJE PERCUTANEO DE COLECCION O QUISTE RENAL);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'450', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(DRENAJE PERCUTANEO DE COLECCION O QUISTE RENAL)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
151;21;159;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(ECOGRAFiA DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'159', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(ECOGRAFiA DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
152;21;168;SI;;SI-PACIENTE;;60 DIAS;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(ECOGRAFIA PELVICA GINECOLOGICA: HISTEROSONOGRAFIA O HISTEROSALPINGOSONOGRAFIA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'168', 'SI', '', 'SI-PACIENTE', '', '60 DIAS', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(ECOGRAFIA PELVICA GINECOLOGICA: HISTEROSONOGRAFIA O HISTEROSALPINGOSONOGRAFIA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
